3726,5599
5518,56998
836,839
7128,841
207,6772
208,5591
5982,5985
6418,6418
1956,634
1025,5970
10856,9641
5305,5879
10733,6924
5663,983
1029,1869
3690,3690
4790,5578
30001,30001
5688,5715
1026,9133
3611,3611
25,3716
5609,6885
23411,8850
1936,6647
10109,999
472,9126
1026,7088
1387,3665
4683,7518
10783,4176
208,572
5465,5600
3480,3481
5595,644
3688,3690
3690,5747
7157,7965
7311,7345
5594,5594
7316,841
1019,332
112858,207
1974,4869
5347,6790
1459,3066
1612,8717
2033,4605
11340,5394
10645,8243
673,7013
1936,7428
4790,5451
3551,7248
10477,6015
2274,7988
10051,8517
5300,5567
1612,1613
207,2100
1786,5111
5430,5591
3662,4773
891,995
4088,7465
3065,545
1021,6241
5159,5894
598,6622
1017,7465
1978,2932
4998,8900
4677,9759
5300,839
1613,4233
2099,9219
596,7444
7428,801
6421,7316
2961,6908
3978,5810
1080,1080
81620,8900
3725,4780
6714,9531
1387,2956
5295,5335
4217,4297
5422,6119
5111,7153
2033,328
2958,6872
5810,5883
3980,6117
6303,9112
5970,7528
5684,5696
3014,811
604,604
5530,6647
5347,6788
2810,9759
64170,8548
26993,4087
10783,8239
4691,6208
6622,6622
2932,6198
1147,7128
3297,818
1936,3735
875,875
5859,6788
5156,6774
2932,595
3551,6790
1147,6885
9318,9978
10135,135
4055,4055
836,8428
11004,7428
392,663
11340,22894
5663,837
1029,4609
7421,7421
3014,7158
3551,5610
7316,993
4217,4217
662,662
5170,7153
2175,6446
207,3611
5243,5580
7321,841
2475,5563
6595,6872
1080,3329
8061,8797
624,6714
5747,8900
10915,51741
5925,8535
1020,5604
2182,9415
22938,7421
5747,7852
3320,6772
5156,5156
1454,4193
6794,6794
2266,2266
1213,5970
213,5036
22978,7083
5600,596
3608,8148
1387,6595
331,7334
4194,836
2100,2100
5347,7248
7040,7040
890,891
10421,1974
5578,6199
10397,2194
23043,7298
142,5564
7157,8894
4609,5598
7187,8717
1605,1605
7027,7158
4791,5684
573,7421
27,5159
5295,6714
11108,4088
4297,54623
5564,5688
10048,6885
6934,7185
1737,5162
6258,7376
208,5894
4953,7083
5170,6714
2099,2100
4214,7316
2932,324
1605,6464
3688,3688
1612,8678
4214,801
5688,9641
2965,5295
4089,55914
4915,7316
1080,3337
1956,5921
356,8771
7082,999
5925,9212
3148,367
4292,6118
3054,3065
1848,7988
5290,5580
1459,5058
5371,5598
1676,9958
2746,2806
2175,3337
4088,818
2099,7494
54577,5581
4297,6883
1499,2033
2932,5604
3586,6774
3091,4149
10476,539
1436,5296
2956,4436
1432,894
2353,5567
10413,7159
5743,5743
1499,6500
1387,5581
7316,9656
5580,624
4170,5366
5335,9531
3397,3428
3093,7428
1642,6502
3560,6464
7316,975
10111,5981
641,7013
1958,5684
4792,6188
3725,7311
5970,7124
1025,4691
369,4292
4149,84108
3065,6595
5981,5985
5036,9641
25,5921
472,64326
1459,4613
2033,6597
207,5770
4486,5970
6775,6775
23047,23047
356,6714
5371,5970
5465,5602
5981,890
1643,3065
1263,5594
3320,6203
7321,9616
1457,4605
7082,7082
4176,4176
330,7334
6118,7150
10048,4233
3716,5156
6241,7157
7248,8678
25,5430
4998,51053
10813,6118
3091,7316
4613,5747
1022,2071
1642,213
1385,207
7185,84433
1387,1457
5925,840
1457,7157
4609,5688
1017,11073
1958,4773
1111,207
2099,6196
54205,596
55832,9978
5688,5698
4171,9641
5058,5604
331,7335
3308,3320
4175,4176
10987,5335
142,4605
207,5170
3480,8835
4233,999
3337,4893
4294,8445
1827,7316
4486,5295
472,641
3093,51588
2261,6772
7528,8841
2099,6908
1647,7321
135,135
3688,5747
10524,25898
7124,7124
2175,6117
6794,9252
324,9939
5906,8772
5663,836
4088,8850
5156,6643
284058,9618
3980,6714
1385,6196
6872,8148
207,5518
26574,5932
6119,983
5156,5921
2099,4089
1499,5599
6117,6597
1021,1021
1612,7132
208,4303
2355,3725
841,842
1958,3725
10915,4869
6015,7323
2309,3551
1019,4088
4193,5716
29082,29082
2033,2099
10987,6772
10397,4691
5595,596
332,8678
1017,5925
1950,5296
6203,9641
1385,5567
1017,8517
1499,7153
28996,6672
207,7291
5335,5921
3376,367
5747,7248
1026,6117
3065,595
1978,983
11243,4780
3725,84333
2041,238
10524,10524
2959,8202
10524,57634
27113,7157
5580,5594
2073,5430
1387,2274
4953,6303
10915,3308
1453,637
3630,5925
2308,983
1981,1981
8518,8518
1445,7525
1020,5925
29110,7128
1020,5594
1021,367
9184,991
3146,4790
10482,7159
3065,8841
2553,3054
4791,4791
2261,5335
3630,3651
4830,7013
1017,994
5985,890
5720,7965
5599,5609
1027,898
4780,9817
230,3795
6502,8945
1827,2932
5048,5048
5518,7157
1111,4791
6117,7150
563,563
238,5296
3065,51588
3980,983
5590,7428
23043,5594
1432,1432
1017,5985
5052,6648
4869,6188
539,8517
10783,9688
4801,7157
4609,993
331,5894
338,811
1718,7157
1827,5567
5170,5599
5325,5325
6885,6885
2189,6117
7316,8915
23236,5590
367,994
10111,5982
2081,578
1020,25
10397,1499
5602,5609
7520,7528
8784,8784
6597,8202
6714,8850
3066,9112
10093,10109
5111,9641
1027,387
10413,8945
9261,993
56998,6119
5894,6251
2072,5347
3055,9734
5530,572
1457,3725
142,8517
4193,9126
2099,573
573,5925
5371,5600
1499,4771
5111,5111
604,65266
4089,5594
5894,5906
2099,8805
3726,4089
4292,5981
1454,25865
2309,3091
1021,595
2274,2274
5925,839
8841,9958
331,7321
1869,6015
2188,6119
2260,9564
2071,5430
2033,4088
2353,4691
2932,6196
5563,8243
5709,9641
10988,5595
4193,836
207,9261
331,9131
1499,5300
4087,5518
1026,5684
572,9252
8900,8900
7334,7428
10856,9759
4149,840
9112,9126
5590,688
3329,6188
1457,1459
10813,7013
1029,3091
3099,5581
1025,5430
5588,572
5598,891
3320,5590
10413,25
1026,1642
1263,3725
2547,328
2274,7157
7159,9618
1869,545
1025,3725
1027,672
5602,6464
5430,7316
1454,9978
7187,7316
2099,9961
355,8737
324,55914
5777,7132
572,598
7185,7311
1017,7915
2735,3065
1871,604
5564,84108
3297,9261
3055,3815
4149,7027
5970,6872
3055,356
25,5777
5604,983
1111,4221
6118,675
3717,5747
51588,8554
1856,387
1432,1827
23236,5580
23405,3608
5599,6464
1606,6714
27113,4170
7316,999
3170,7088
1432,1978
4193,6872
4191,4191
5058,572
675,8850
1457,7343
7249,9252
2870,624
1956,5165
5111,891
3066,9126
10921,1659
1387,2260
2068,6908
23581,841
10111,4436
4915,5770
5111,890
5887,7316
5347,5682
10987,2099
4089,7027
1027,207
1432,5594
1027,5594
3815,5295
4088,5371
367,7520
3313,8517
23368,7185
4953,4953
1786,5925
5604,6196
142,4869
3265,8525
1026,983
7421,9412
1026,5578
1956,7525
387,7132
1026,1457
1436,5295
2033,3065
5879,6198
1387,1499
3297,6872
4214,9131
1647,1647
4609,5982
3717,5295
1499,2274
1616,7040
1387,4217
1459,2071
5422,6118
1457,3800
836,9748
5590,5604
1643,25
3480,6714
207,7248
10813,5728
23405,4869
3364,5982
1387,5590
1432,7248
5291,5295
5300,8202
10094,10097
1857,9491
5590,5925
1495,1956
2810,79109
8243,837
25,4914
11113,387
1020,7150
6117,641
51741,5430
4734,5728
1385,6721
3376,6446
6648,7428
1029,894
5578,7832
2353,2355
1956,993
2353,5602
11073,7150
4869,5036
29978,8945
51330,7185
5578,7150
1022,3725
10125,5588
5524,596
488,596
1956,6772
1026,6500
10617,4091
1022,5430
5452,7528
1869,5036
958,9958
10111,641
595,6774
1499,5663
6258,7421
1457,4613
2956,641
5452,5452
330,4055
329,836
6595,6883
253430,5335
4734,839
2768,5581
1387,4255
3978,5883
4171,5347
10988,5610
1052,4088
355,5777
81620,890
4170,5595
81620,983
4170,8239
355,637
5371,8841
3162,7316
3066,3320
4175,8243
3297,7520
5970,7159
3480,5747
142,6418
572,673
1606,3558
4176,4998
4194,5580
5594,6188
5581,581
7311,8717
4609,5300
5159,6772
1029,7150
238,5921
4190,4190
1958,7124
1027,6502
1017,5932
5594,5610
1029,10856
5111,983
5688,5716
1457,3428
207,3320
1147,7132
6883,9219
5883,983
2961,672
3065,3320
10421,3795
596,663
573,598
4436,8517
2932,581
2810,4486
3329,839
7311,8878
2961,902
3320,8517
4869,672
2068,902
3308,4869
4791,7520
6015,84108
5609,8837
10397,4292
213,5004
22978,22978
2956,672
5693,5709
10451,6464
1020,6418
1499,208
5888,8438
5581,688
25,4194
3832,983
5111,7374
836,836
5296,7185
1786,2932
5452,6908
10987,7311
5686,5688
4193,4303
2071,2073
4292,6119
672,890
1642,196
4436,472
1022,2033
4214,7323
6714,7311
1213,6885
1612,23604
4193,8650
1017,22938
10856,4790
51741,6421
2308,891
5981,5981
10783,64750
6595,898
1457,5371
1387,1958
7852,9097
8743,8797
28996,8535
3320,3725
3014,5111
6198,695
4171,4176
1021,1029
5564,7334
324,324
2033,6774
1026,208
1385,9252
637,7132
3093,7157
1387,4303
4296,5300
3055,5430
1977,1978
27113,599
5982,6118
3091,5728
207,3690
4773,5300
4605,595
4790,5296
2068,2965
1869,3065
5970,8850
1786,3065
2033,9794
9140,9474
9618,9618
3066,4609
5970,7311
4609,6418
9700,983
151636,151636
2064,55914
1387,672
4292,641
10987,84433
196,196
1022,902
1499,2932
6196,673
5295,5747
10813,6303
3091,9112
2309,4087
1499,207
5894,598
2033,4773
4791,4792
27,5335
7486,7520
5580,688
4292,6117
5347,7465
1871,7027
350,3725
4088,5325
213,51720
2308,6714
10856,5352
4609,6576
1499,595
1457,6303
4830,6790
8772,8797
8837,9958
1019,506
7153,7157
1029,4175
5618,7316
4790,7528
2961,2965
1432,572
5770,5770
2806,3242
4171,545
5925,6597
55914,55914
6199,6714
5036,5170
1457,5970
1387,7343
1387,4605
1432,9252
10524,2099
4174,6118
1616,25888
5335,5879
3832,7128
23043,7345
4791,6208
22938,4089
3716,7132
8239,83737
3559,5578
1025,5300
1017,9219
10383,6303
578,7416
25898,801
3383,3383
5970,6188
4791,5970
1385,472
5430,65123
10253,10868
2932,3725
1385,208
1147,3551
2033,7158
5688,5720
25,5295
4914,5770
5111,760
4233,5747
5578,6196
208,3320
1020,672
5684,9212
5682,8548
10856,10933
1854,22978
4088,64750
4055,7187
4087,8850
4313,7040
10048,673
1111,641
7376,7376
596,598
331,7316
1457,4792
2932,6790
4790,801
1499,4087
4771,4771
10524,7157
1029,3313
3055,5921
3066,5925
4331,7157
4691,4869
5770,983
5925,8841
1432,7867
378,4609
6714,817
2058,5859
1499,196
1387,3297
5347,675
1432,5610
10379,4790
5686,7494
54815,9219
10524,983
56616,7187
2547,5921
3551,8518
5698,6772
1856,207
324,5747
7311,8517
472,472
1019,5925
4691,9533
4691,7088
5595,6622
1022,2068
4683,54386
25,3717
3297,3337
3934,3934
5598,7157
3480,5921
317,837
3098,9945
1857,1857
6223,6223
1958,6647
4605,890
4436,5590
2073,2965
2068,2073
6300,9261
3725,573
596,983
4087,5300
3560,5894
5982,641
673,673
5518,7965
3313,9641
2547,7528
5156,5159
3725,8061
3486,7157
4170,578
7185,8767
10048,7345
10476,506
2194,8517
1642,9318
4968,4968
2064,5296
6774,6885
6872,6872
3611,3690
4170,5602
1026,5162
213,3778
672,7323
5810,5985
6119,890
4792,5295
1387,994
10524,10621
2033,9656
1431,6446
3665,4615
5581,6199
2353,657
1891,1892
1540,3551
51719,5562
4893,5894
1869,2965
7150,7150
545,9219
4830,983
367,5894
1457,2810
3065,9734
2956,472
1974,1974
5698,5699
5335,695
26993,4609
53632,5562
1147,4087
1974,7083
10664,5430
3458,3458
595,891
10111,5932
3980,5335
3065,9219
5465,6258
1459,3725
4171,6790
664,665
2810,9564
5465,5595
4609,5684
23636,23636
5335,6934
637,637
3014,545
3029,5052
112858,7157
4609,7158
1436,7525
23405,5709
1385,818
1147,2099
4193,9261
4771,5063
367,6908
5894,596
604,6608
4609,7153
332,55143
2932,999
7251,7316
4087,6208
3725,5970
55504,7187
6118,7158
4869,6208
207,4296
6647,7001
3608,4869
4303,604
3146,7088
2810,7157
1072,7016
11200,1263
1869,472
10421,9491
1387,5580
4436,7157
2099,4790
356,8795
3065,675
4193,65264
5914,694
5530,9097
701,991
2146,5371
578,578
2064,27
10524,367
2072,8453
22944,6118
1457,8894
1453,8900
1613,7157
27,3265
207,4087
1027,25
11284,3980
3065,6908
8945,993
1387,324
5747,5930
1499,2099
4292,5682
1017,2946
2099,595
57144,9491
1213,7132
6258,816
6772,7132
975,975
6500,898
599,637
9759,9759
10856,4791
5888,7157
2932,7428
472,9656
840,9616
2194,4791
1459,7421
5981,672
10298,2263
5688,8767
3725,5300
1459,3800
1080,5581
4087,7013
10651,6464
5590,8772
1387,9618
2956,5888
3065,6421
5430,817
841,8517
4609,488
369,6714
894,9978
1019,5518
5610,6772
5594,9252
6622,7316
5970,7088
23411,7486
213,4790
539,5564
3832,8841
29775,8517
1387,4436
6194,7311
5111,55120
1616,3297
1642,4214
10135,10135
332,56616
2189,641
196,2033
4170,5599
2961,4331
10001,7421
2065,5747
